CUSP_ID,NZMGE,NZMGN,ELAPSED_DAYS,MAG,DEPTH,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND
3372524,2418805,5738083,11.67921165,2.886,5,2010,9,15,8,53,45.17732
3372528,2463764,5708844,11.68733034,2.375,5,2010,9,15,9,5,26.63223
3372533,2444952,5729869,11.70051252,2.023,5,2010,9,15,9,24,25.5731
3372535,2457993,5735778,11.70522494,2.383,5,2010,9,15,9,31,12.726
3392615,2441979,5735817,11.72036676,2.385,5,2010,9,15,9,53,0.97894
3372543,2473591,5736722,11.72075943,2.633,5,2010,9,15,9,53,34.90535
3372546,2453841,5734262,11.72426356,2.942,5,2010,9,15,9,58,37.66298
3372550,2451467,5734836,11.73160747,2.137,5,2010,9,15,10,9,12.17638
3372559,2425238,5740912,11.74992897,3.082,5,2010,9,15,10,35,35.15404
3372560,2447408,5732856,11.75092058,2.642,5,2010,9,15,10,37,0.82889
3372561,2472037,5735660,11.75486235,4.313,9.4552,2010,9,15,10,42,41.39803
3372569,2465418,5729310,11.76900757,2.654,5,2010,9,15,11,3,3.54503
3372573,2464034,5727640,11.77853261,2.792,5,2010,9,15,11,16,46.50819
3372575,2462513,5740020,11.78310256,3.519,8.7625,2010,9,15,11,23,21.3521
3372576,2459568,5733820,11.78491635,2.676,5,2010,9,15,11,25,58.06359
3372592,2466577,5730033,11.81736663,2.569,5,2010,9,15,12,12,41.76797
3372593,2446554,5730492,11.81913955,2.531,5,2010,9,15,12,15,14.94783
3372597,2443932,5734631,11.82791383,2.969,5,2010,9,15,12,27,53.04608
3372603,2462565,5732256,11.83375504,2.496,5,2010,9,15,12,36,17.72665
3372613,2416853,5736128,11.8498824,2.764,5,2010,9,15,12,59,31.13036
3372626,2450362,5730557,11.87207151,3.221,5,2010,9,15,13,31,28.26903
3401516,2419791,5738035,11.90023572,2.899,5,2010,9,15,14,12,1.65759
3372649,2465917,5729209,11.92157972,2.782,12.9217,2010,9,15,14,42,45.77844
3372659,2421233,5733133,11.93849305,2.662,5,2010,9,15,15,7,7.09077
3372661,2469827,5730286,11.94317643,4.487,8.7583,2010,9,15,15,13,51.73442
3401921,2466147,5730749,11.95095846,2.8,5,2010,9,15,15,25,4.10235
3372667,2457691,5729650,11.9538106,2.842,5,2010,9,15,15,29,10.52701
3372684,2455777,5733597,11.98677631,2.675,5,2010,9,15,16,16,38.76425
3372691,2470117,5730890,11.99988483,4.229,9.3942,2010,9,15,16,35,31.34042
3401993,2468409,5739080,12.00063381,3.162,12,2010,9,15,16,36,36.05179
3401999,2472194,5740966,12.00070426,3.173,12,2010,9,15,16,36,42.13934
3372692,2466237,5729824,12.00345258,2.687,5,2010,9,15,16,40,39.59356
3372695,2468090,5743246,12.006403,2.61,5,2010,9,15,16,44,54.51054
3372700,2463883,5737538,12.01989515,3.413,8.5799,2010,9,15,17,4,20.2321
3372701,2458707,5734240,12.02213028,2.596,5,2010,9,15,17,7,33.34704
3372703,2441172,5753914,12.02783627,2.579,10,2010,9,15,17,15,46.34438
3372709,2467616,5731953,12.04310008,3.622,6.8866,2010,9,15,17,37,45.13805
3372715,2469487,5734463,12.05564615,2.996,5,2010,9,15,17,55,49.11862
3372716,2461167,5737329,12.05732866,3.357,6.0473,2010,9,15,17,58,14.48711
3372721,2394556,5731240,12.06873437,2.662,5,2010,9,15,18,14,39.94078
3372740,2458042,5730874,12.10711724,2.642,5,2010,9,15,19,9,56.22074
3372745,2470807,5754532,12.11743278,2.908,5,2010,9,15,19,24,47.48307
3372751,2445033,5732379,12.13276614,2.906,5,2010,9,15,19,46,52.28511
3372754,2459757,5733985,12.14068524,3.173,5,2010,9,15,19,58,16.49612
3372776,2417469,5735672,12.18515096,2.646,5,2010,9,15,21,2,18.334
3372784,2453323,5737739,12.19847796,2.956,5,2010,9,15,21,21,29.78693
3372787,2455882,5726347,12.20459795,2.66,5,2010,9,15,21,30,18.55409
3372795,2456059,5738836,12.22110533,2.884,5,2010,9,15,21,54,4.79115
3402365,2457360,5728129,12.22161302,2.933,5,2010,9,15,21,54,48.65577
3372811,2450401,5733523,12.25015967,3.6,9.4105,2010,9,15,22,35,55.08664
3372816,2442015,5750439,12.2584404,3.414,8.0012,2010,9,15,22,47,50.54187
3372839,2423642,5740640,12.29688203,3.353,7.5261,2010,9,15,23,43,11.89864
3372856,2446238,5737301,12.32520533,2.705,5,2010,9,16,0,23,59.03178
3372857,2444347,5742758,12.32776219,2.594,5,2010,9,16,0,27,39.94427
3372869,2434952,5733143,12.354102,2.629,5,2010,9,16,1,5,35.70358
3402499,2465424,5730000,12.35517146,2.827,5,2010,9,16,1,7,8.10526
3372871,2444557,5736423,12.35691311,2.98,5,2010,9,16,1,9,38.58396
3372878,2444240,5733665,12.36982874,2.659,5,2010,9,16,1,28,14.49409
3372879,2419315,5737453,12.37160424,2.996,5,2010,9,16,1,30,47.89772
3372899,2459174,5733715,12.40657418,2.683,5,2010,9,16,2,21,9.3
3372918,2451933,5735685,12.43360753,3.381,5.6572,2010,9,16,3,0,4.98155
3372924,2417223,5736993,12.44416278,2.661,5,2010,9,16,3,15,16.95521
3372927,2448922,5732153,12.45008926,3.034,5,2010,9,16,3,23,49.00317
3372940,2443083,5743888,12.47536492,2.49,5,2010,9,16,4,0,12.82046
3403362,2417377,5736755,12.48416865,3.148,5,2010,9,16,4,12,53.46194
3372957,2443429,5736936,12.50669678,2.691,5,2010,9,16,4,45,19.89313
3372960,2444848,5741173,12.51287885,3.345,7.9586,2010,9,16,4,54,14.02395
3372975,2468373,5736078,12.54000983,2.97,5,2010,9,16,5,33,18.14058
3372984,2457420,5733358,12.55422558,4.194,8.5514,2010,9,16,5,53,46.38084
3372986,2456046,5733608,12.55830337,3.139,5,2010,9,16,5,59,38.7023
3372990,2442391,5731897,12.56820223,3.119,5,2010,9,16,6,13,53.9635
3372998,2460748,5739852,12.57930973,2.942,5,2010,9,16,6,29,53.65161
3373006,2443615,5744536,12.59688159,3.678,6.8558,2010,9,16,6,55,11.86076
3373017,2455258,5734161,12.61932732,2.605,5,2010,9,16,7,27,31.17169
3373021,2461075,5738744,12.62490357,3.76,7.568,2010,9,16,7,35,32.95973
3373023,2421644,5739736,12.63002843,2.415,5,2010,9,16,7,42,55.74714
3373029,2419459,5739856,12.64294189,2.542,12,2010,9,16,8,1,31.46998
3373056,2440600,5747563,12.69800098,3.131,7.6223,2010,9,16,9,20,48.57565
3373070,2441659,5731771,12.72874447,2.789,5,2010,9,16,10,5,4.81285
3373075,2420293,5737129,12.73795245,2.433,5,2010,9,16,10,18,20.38303
3373078,2457461,5733617,12.74527582,3.969,9.3871,2010,9,16,10,28,53.12151
3373081,2439544,5745472,12.74861405,3.852,9.314,2010,9,16,10,33,41.54492
3373082,2465496,5740179,12.75025065,4.11,9.7028,2010,9,16,10,36,2.94675
3373083,2442930,5743883,12.75265513,2.814,6.6737,2010,9,16,10,39,30.69419
3373084,2434764,5771883,12.75476029,3.059,5,2010,9,16,10,42,32.57999
3373089,2467986,5731103,12.76463862,3.97,7.7633,2010,9,16,10,56,46.06761
3373091,2468142,5731333,12.76565817,4.305,7.3945,2010,9,16,10,58,14.15694
3373093,2446725,5732801,12.77032125,2.649,5,2010,9,16,11,4,57.04689
3373094,2461118,5733260,12.77226912,2.592,5,2010,9,16,11,7,45.34274
3373095,2467966,5732166,12.77313879,3.516,8.742,2010,9,16,11,9,0.48247
3373096,2467195,5731079,12.77696993,3.058,5,2010,9,16,11,14,31.49304
3373101,2476934,5734992,12.7831306,3.177,5,2010,9,16,11,23,23.7752
3404805,2466307,5730914,12.78339485,2.772,5,2010,9,16,11,23,46.60562
3373106,2466784,5730540,12.79257695,2.441,5,2010,9,16,11,36,59.93938
3373107,2417476,5736397,12.79458136,2.723,5,2010,9,16,11,39,53.1203
3373119,2423792,5741220,12.81472492,4.462,7.7277,2010,9,16,12,8,53.52442
3404827,2466898,5729494,12.81615378,3.326,8.2459,2010,9,16,12,10,56.97783
3373136,2458080,5732712,12.8484546,2.675,5,2010,9,16,12,57,27.76807
3373147,2434846,5771742,12.86672236,2.637,5,2010,9,16,13,23,46.10311
3373151,2468038,5732660,12.87310266,3.436,7.5951,2010,9,16,13,32,57.36081
3373174,2459811,5739672,12.91873442,2.692,12,2010,9,16,14,38,39.94492
3373195,2478255,5749812,12.95514613,2.53,12,2010,9,16,15,31,5.91682
3373204,2431990,5734068,12.97674226,2.712,5,2010,9,16,16,2,11.82216
3373213,2442381,5735613,12.9944235,2.817,5,2010,9,16,16,27,39.48175
3373217,2455841,5730237,13.00336331,2.795,5,2010,9,16,16,40,31.88058
3373222,2478667,5735922,13.01210008,3.07,5,2010,9,16,16,53,6.7375
3373225,2461492,5733513,13.0175824,2.595,5,2010,9,16,17,1,0.41026
3373250,2451638,5733149,13.05291421,3.079,5,2010,9,16,17,51,53.07884
3373252,2444504,5744930,13.05444471,2.648,5,2010,9,16,17,54,5.3139
3373263,2467530,5732343,13.07564542,2.909,5,2010,9,16,18,24,37.05566
3373280,2466541,5731728,13.10289713,2.57,5,2010,9,16,19,3,51.60339
3373294,2462424,5738938,13.12905221,3.42,8.2382,2010,9,16,19,41,31.40161
3373298,2424276,5737863,13.13630836,2.666,5,2010,9,16,19,51,58.3334
3373303,2466611,5730897,13.14632589,2.95,5,2010,9,16,20,6,23.8479
3405673,2447066,5732959,13.14736391,2.817,5,2010,9,16,20,7,53.53269
3373304,2462104,5738695,13.14818292,3.314,4.6802,2010,9,16,20,9,4.29493
3373311,2463616,5741115,13.16217462,3.478,6.5567,2010,9,16,20,29,13.17854
3406120,2461137,5738207,13.16278118,2.996,5,2010,9,16,20,30,5.58485
3373321,2462232,5739320,13.17778852,2.946,5,2010,9,16,20,51,42.21953
3373325,2458840,5735964,13.18355562,2.701,5,2010,9,16,21,0,0.49689
3373326,2424207,5742684,13.18646303,3.726,7.6918,2010,9,16,21,4,11.69656
3373339,2449463,5731245,13.20579484,2.699,5,2010,9,16,21,32,1.96523
3373349,2442268,5751044,13.22423341,3.274,7.1603,2010,9,16,21,58,35.05733
3373357,2460206,5738805,13.23745329,3.004,5,2010,9,16,22,17,37.2551
3373375,2468703,5732744,13.266336,3.784,6.4893,2010,9,16,22,59,12.72176
3373378,2468946,5732869,13.27242732,3.341,6.9461,2010,9,16,23,7,59.01176
3373385,2437633,5734997,13.2825182,3.892,7.254,2010,9,16,23,22,30.86328
3406326,2465721,5731361,13.2836106,2.679,5,2010,9,16,23,24,5.24677
3373393,2457777,5735361,13.29890688,2.682,5,2010,9,16,23,46,6.84547
3373403,2424509,5741079,13.30850831,2.93,5,2010,9,16,23,59,56.40855
3373406,2461079,5734400,13.31471016,2.775,5,2010,9,17,0,8,52.24899
3373415,2456552,5734094,13.32559593,2.939,5,2010,9,17,0,24,32.77907
3373424,2469976,5754087,13.34596568,2.526,5,2010,9,17,0,53,52.72577
3373433,2464441,5738047,13.36130272,2.759,5,2010,9,17,1,15,57.84621
3373441,2436982,5746684,13.37322457,2.763,5,2010,9,17,1,33,7.89384
3373453,2457618,5734680,13.39134723,2.664,5,2010,9,17,1,59,13.69175
3373459,2453990,5738699,13.40456849,3.44,10.0898,2010,9,17,2,18,16.0088
3373468,2429133,5770459,13.41476191,2.908,5,2010,9,17,2,32,56.72028
3373469,2451326,5733348,13.41764596,2.855,5,2010,9,17,2,37,5.90154
3373470,2429383,5772722,13.41946571,2.471,5,2010,9,17,2,39,43.12854
3373472,2461015,5735988,13.42315277,3.568,8.9492,2010,9,17,2,45,1.69019
3373480,2442403,5752474,13.43036709,2.8,5,2010,9,17,2,55,25.00747
3373481,2454009,5736975,13.43249941,2.706,5,2010,9,17,2,58,29.23963
3373482,2459440,5735249,13.43493833,3.059,5,2010,9,17,3,1,59.96303
3373488,2458489,5733933,13.4452376,2.593,5,2010,9,17,3,16,49.81923
3373491,2468136,5732408,13.45216461,3.25,7.7505,2010,9,17,3,26,48.31288
3373493,2460574,5731282,13.45604974,2.672,5,2010,9,17,3,32,23.98863
3373495,2438932,5744320,13.45951761,2.886,5,2010,9,17,3,37,23.61284
3373508,2453381,5744529,13.48414729,2.912,5,2010,9,17,4,12,51.6166
3407815,2454546,5729949,13.48575403,2.674,5,2010,9,17,4,15,10.43933
3373535,2453290,5739480,13.52614916,2.674,5,2010,9,17,5,13,20.57846
3373556,2454272,5731680,13.56024416,2.766,5,2010,9,17,6,2,26.38623
3373576,2419371,5734015,13.59502995,2.771,5,2010,9,17,6,52,31.87877
3373585,2427494,5745209,13.61445602,2.575,12,2010,9,17,7,20,30.2907
3373594,2434084,5736825,13.63019002,2.823,5,2010,9,17,7,43,9.70909
3373620,2455792,5733596,13.6771878,3.127,5,2010,9,17,8,50,50.31652
3373623,2435199,5758166,13.68351244,3.271,8.2178,2010,9,17,8,59,56.76563
3373633,2473972,5735546,13.7028612,2.597,5,2010,9,17,9,27,48.49886
3373634,2442187,5735459,13.70691966,2.156,5,2010,9,17,9,33,39.14949
3408006,2467097,5732801,13.7167704,2.906,5,2010,9,17,9,47,50.25362
3373644,2466695,5730706,13.72386578,3.158,5,2010,9,17,9,58,3.29401
3373646,2463706,5740669,13.72922215,3.916,6.3851,2010,9,17,10,5,46.08501
3408013,2463495,5741019,13.73037042,3.445,6.9965,2010,9,17,10,7,25.29559
3373648,2452860,5738640,13.73270094,2.874,5,2010,9,17,10,10,46.6518
3373650,2461670,5739720,13.73467976,3.29,11.6303,2010,9,17,10,13,37.62186
3373651,2458145,5734664,13.73717717,3.331,10.9419,2010,9,17,10,17,13.39844
3373665,2423898,5739527,13.76281329,2.75,5,2010,9,17,10,54,8.35948
3373668,2461733,5738836,13.76807155,2.705,5,2010,9,17,11,1,42.67249
3373673,2464304,5741368,13.7758476,3.275,7.9818,2010,9,17,11,12,54.52321
3408332,2459136,5737450,13.79596908,2.877,5,2010,9,17,11,41,53.01989
3373687,2470911,5749512,13.80485097,2.771,5,2010,9,17,11,54,40.41461
3373688,2473189,5735217,13.80799802,2.768,5,2010,9,17,11,59,12.32007
3373692,2459172,5734260,13.81285546,3.175,5,2010,9,17,12,6,12.00268
3373701,2443371,5732521,13.83133086,2.795,5,2010,9,17,12,32,48.27692
3373703,2436921,5734206,13.83402306,3.151,5,2010,9,17,12,36,40.88303
3373708,2458776,5717973,13.84715531,2.735,5,2010,9,17,12,55,35.50986
3373709,2444244,5738308,13.84813884,2.945,5,2010,9,17,12,57,0.48669
3408350,2476941,5749709,13.85844519,2.214,5,2010,9,17,13,11,50.95564
3373720,2435279,5748628,13.86795295,2.684,5,2010,9,17,13,25,32.42575
3408861,2442360,5749610,13.87579163,3.345,6.8197,2010,9,17,13,36,49.68805
3373723,2442087,5749637,13.87635779,4.445,6.6793,2010,9,17,13,37,38.60384
3373729,2448164,5733304,13.88473104,2.77,12,2010,9,17,13,49,42.05326
3373731,2443623,5749634,13.88979568,2.994,5,2010,9,17,13,56,59.63738
3373740,2460739,5739024,13.90084226,2.756,5,2010,9,17,14,12,54.06224
3373743,2447046,5734594,13.90783443,2.648,5,2010,9,17,14,22,58.18612
3408877,2481600,5737141,13.90823568,2.949,7.1114,2010,9,17,14,23,32.85349
3373748,2459230,5732332,13.9191187,2.781,5,2010,9,17,14,39,13.1468
3373749,2460417,5731461,13.92095323,2.723,5,2010,9,17,14,41,51.64977
3373751,2464121,5739011,13.92490459,2.934,5,2010,9,17,14,47,33.04717
3373754,2442564,5742011,13.93079127,3.045,5,2010,9,17,14,56,1.65669
3373757,2456341,5730992,13.93603062,2.576,5,2010,9,17,15,3,34.33625
3373765,2440186,5747933,13.95292851,2.561,5,2010,9,17,15,27,54.31436
3373779,2445634,5735744,13.97944088,2.527,5,2010,9,17,16,6,4.98341
3373785,2435913,5733815,13.99065191,2.754,5,2010,9,17,16,22,13.61587
3373789,2458960,5734844,13.99997807,2.668,5,2010,9,17,16,35,39.39611
3373801,2443512,5742998,14.01940903,2.522,5,2010,9,17,17,3,38.23136
3373803,2419992,5737842,14.0237594,2.332,5,2010,9,17,17,9,54.10316
3373805,2483617,5755443,14.02635359,3.425,5,2010,9,17,17,13,38.2415
3373817,2459253,5738138,14.04015321,3.133,5,2010,9,17,17,33,30.52808
3373843,2444701,5738674,14.07754415,2.67,5,2010,9,17,18,27,21.10541
3373846,2442509,5745920,14.08282285,2.68,5.9346,2010,9,17,18,34,57.18542
3373853,2457120,5735869,14.09391901,2.676,5,2010,9,17,18,50,55.89342
3373892,2457873,5731877,14.16496892,3.056,5,2010,9,17,20,33,14.60606
3373902,2416261,5737388,14.18323642,3.252,7.0057,2010,9,17,20,59,32.91739
3373908,2478247,5735450,14.19634807,2.915,5.7216,2010,9,17,21,18,25.76411
3373909,2469255,5733501,14.19850954,2.75,5,2010,9,17,21,21,32.51498
3373911,2457120,5734375,14.20273787,3.004,5,2010,9,17,21,27,37.84296
3373918,2462053,5735002,14.21818709,3.368,7.3115,2010,9,17,21,49,52.6553
3373924,2453020,5733774,14.22496191,2.562,5,2010,9,17,21,59,38.00028
3373925,2460069,5734589,14.22785199,4.564,7.2829,2010,9,17,22,3,47.70283
3409386,2437894,5734502,14.22949197,3.036,5,2010,9,17,22,6,9.39706
3373926,2442206,5751826,14.23131179,2.505,5,2010,9,17,22,8,46.62984
3373930,2433000,5731210,14.23813409,2.758,5,2010,9,17,22,18,36.07635
3373940,2460754,5736078,14.25638216,3.909,9.0351,2010,9,17,22,44,52.70974
3373958,2436312,5733889,14.28826647,3.998,6.0388,2010,9,17,23,30,47.51383
3373966,2478910,5734835,14.30304685,2.55,5,2010,9,17,23,52,4.53908
3409475,2456448,5728685,14.30409308,2.68,5,2010,9,17,23,53,34.93346
3373971,2467810,5732274,14.31137252,3.437,6.992,2010,9,18,0,4,3.87673
3373972,2466930,5739928,14.3130248,2.899,5,2010,9,18,0,6,26.63367
3373980,2419367,5739156,14.32827764,2.584,5,2010,9,18,0,28,24.47923
3373981,2458136,5735924,14.32944227,2.92,5,2010,9,18,0,30,5.10305
3374000,2441499,5741901,14.36356059,2.62,5,2010,9,18,1,19,12.92566
3374003,2457695,5736080,14.36843908,3.11,5,2010,9,18,1,26,14.42732
3374023,2458490,5735827,14.40118573,3.07,5,2010,9,18,2,13,23.73775
3374024,2459449,5735120,14.40479492,3.166,5,2010,9,18,2,18,35.57217
3374029,2465608,5731697,14.4139728,2.714,5,2010,9,18,2,31,48.54049
3374034,2440078,5747911,14.42401396,2.592,5,2010,9,18,2,46,16.09682
3410935,2442211,5749395,14.42509218,2.911,5,2010,9,18,2,47,49.255
3374040,2451382,5732041,14.43529551,2.706,5,2010,9,18,3,2,30.82314
3374044,2448907,5734081,14.44297536,3.456,9.2061,2010,9,18,3,13,34.36191
3374061,2466589,5731741,14.4665206,2.978,5,2010,9,18,3,47,28.67059
3374094,2449603,5732985,14.52535439,2.478,5,2010,9,18,5,12,11.9103
3410972,2419692,5740390,14.52560302,2.524,5,2010,9,18,5,12,33.39204
3374096,2455996,5730550,14.52902672,2.645,5,2010,9,18,5,17,29.19958
3410975,2432870,5732919,14.52935456,2.677,5,2010,9,18,5,17,57.52536
3374108,2462904,5730933,14.54729688,2.933,5,2010,9,18,5,43,47.74155
3374113,2418423,5735986,14.55686043,2.9,5,2010,9,18,5,57,34.03228
3374125,2417428,5735207,14.58134521,2.803,5,2010,9,18,6,32,49.51737
3374132,2419766,5739356,14.59256908,2.808,5,2010,9,18,6,48,59.25968
3374131,2418442,5738697,14.59256644,2.635,5,2010,9,18,6,48,59.03127
3374133,2453818,5733806,14.59511635,3.285,5,2010,9,18,6,52,39.34391
3374146,2459981,5732182,14.60726227,2.85,5,2010,9,18,7,10,8.75134
3411426,2466086,5730509,14.60839574,2.925,5,2010,9,18,7,11,46.68285
3374160,2467902,5732258,14.62975771,3.053,5,2010,9,18,7,42,32.35692
3374185,2454698,5732118,14.67300491,2.683,5,2010,9,18,8,44,48.91534
3374191,2443113,5735866,14.68281065,2.921,5,2010,9,18,8,58,56.13148
3411442,2466283,5730617,14.71293584,2.574,5,2010,9,18,9,42,18.94724
3374218,2431965,5765982,14.73766972,2.707,5,2010,9,18,10,17,55.95471
3374219,2460955,5736743,14.73976392,2.907,5,2010,9,18,10,20,56.89403
3374223,2445393,5741604,14.74795699,3.416,9.3809,2010,9,18,10,32,44.77515
3411456,2454705,5735246,14.74890632,2.56,5,2010,9,18,10,34,6.79726
3374229,2454277,5735644,14.75724427,3.351,6.7405,2010,9,18,10,46,7.19563
3411464,2422296,5736884,14.75889974,2.63,5,2010,9,18,10,48,30.22816
3411469,2444844,5740353,14.75927431,2.815,5,2010,9,18,10,49,2.59109
3374231,2460035,5736337,14.76014923,3.084,5,2010,9,18,10,50,18.18468
3374239,2450999,5731966,14.77480162,2.937,5,2010,9,18,11,11,24.15123
3374249,2465690,5730537,14.79618713,2.59,5,2010,9,18,11,42,11.85886
3374254,2460273,5736464,14.80311648,3.078,5,2010,9,18,11,52,10.55478
3374258,2450815,5735431,14.80889379,2.517,5,2010,9,18,12,0,29.71436
3374264,2442635,5749568,14.82323649,2.852,5,2010,9,18,12,21,8.92412
3374274,2477860,5735168,14.84550217,2.868,5,2010,9,18,12,53,12.6787
3374277,2458790,5735790,14.85338072,3.006,5,2010,9,18,13,4,33.38551
3374282,2453064,5737009,14.86362876,2.519,5,2010,9,18,13,19,18.81552
3374292,2416694,5735028,14.88387684,3.135,5,2010,9,18,13,48,28.24989
3374300,2460800,5739344,14.89961066,2.775,5,2010,9,18,14,11,7.65187
3374307,2461504,5731209,14.91189313,2.626,12,2010,9,18,14,28,48.85719
3374310,2430315,5737644,14.9173962,3.134,5,2010,9,18,14,36,44.32268
3374321,2417026,5734640,14.94118423,2.896,5,2010,9,18,15,10,59.60824
3374332,2459221,5734752,14.96369078,2.509,5,2010,9,18,15,43,24.17433
3374369,2451780,5736605,15.03120958,2.529,5,2010,9,18,17,20,37.79873
3374376,2465762,5729932,15.04624342,2.558,5,2010,9,18,17,42,16.72261
3374379,2457874,5734708,15.04959909,2.644,5,2010,9,18,17,47,6.65227
3374392,2436475,5749185,15.06950634,2.607,5,2010,9,18,18,15,46.63917
3374396,2428402,5739028,15.07865941,2.719,5,2010,9,18,18,28,57.46427
3411965,2462513,5737281,15.07890731,2.788,5,2010,9,18,18,29,18.88292
3374406,2468990,5733940,15.09495528,2.599,5,2010,9,18,18,52,25.42748
3374412,2456485,5752741,15.10823789,2.749,5,2010,9,18,19,11,33.04475
3374418,2459504,5736517,15.11975159,2.641,5,2010,9,18,19,28,7.82806
3374429,2463034,5732316,15.14166564,2.586,5,2010,9,18,19,59,41.20192
3374430,2443875,5744482,15.14266366,2.569,5,2010,9,18,20,1,7.43142
3374465,2467048,5730343,15.2045422,2.846,5,2010,9,18,21,30,13.737
3374469,2459561,5737670,15.21325914,2.928,5,2010,9,18,21,42,46.88071
3374489,2460686,5736050,15.24893925,2.702,5,2010,9,18,22,34,9.64221
3374492,2458843,5727889,15.25556987,2.466,5,2010,9,18,22,43,42.52769
3374498,2461062,5738176,15.26291171,2.582,5,2010,9,18,22,54,16.86284
3374502,2440196,5736736,15.27233543,3.316,6.3708,2010,9,18,23,7,51.07234
3374508,2439198,5734419,15.28553532,2.643,5,2010,9,18,23,26,51.54227
3374520,2460094,5737263,15.30275613,2.688,5,2010,9,18,23,51,39.42072
3374536,2459766,5713871,15.32778067,2.986,5,2010,9,19,0,27,41.54057
3412305,2429453,5771187,15.3278308,3.239,8.4206,2010,9,19,0,27,45.87219
3374539,2466417,5729780,15.33319852,2.563,5,2010,9,19,0,35,29.64314
3374549,2476104,5738798,15.35237042,2.331,5,2010,9,19,1,3,6.09534
3374555,2429209,5771095,15.36500441,3.326,8.5626,2010,9,19,1,21,17.67236
3412400,2429272,5771161,15.36552792,2.797,8.8904,2010,9,19,1,22,2.90296
3374566,2457408,5736020,15.3831308,2.649,5,2010,9,19,1,47,23.79244
3374575,2461261,5736531,15.40219376,2.825,5,2010,9,19,2,14,50.83175
3374577,2462421,5728387,15.40471701,2.874,5,2010,9,19,2,18,28.84098
3374603,2465890,5730726,15.45206069,2.725,5,2010,9,19,3,26,39.33481
3374605,2449123,5729915,15.45509473,2.583,5,2010,9,19,3,31,1.47549
3374607,2433229,5732492,15.45978112,2.518,5,2010,9,19,3,37,46.37947
3374615,2442038,5749534,15.47541839,3.093,7.7606,2010,9,19,4,0,17.43964
3374621,2465211,5705229,15.48544013,2.472,5,2010,9,19,4,14,43.31826
3374622,2440478,5750895,15.48977361,2.816,5,2010,9,19,4,20,57.73074
3374624,2440942,5731835,15.49087022,2.84,5,2010,9,19,4,22,32.47809
3374629,2458114,5735323,15.49872649,2.517,5,2010,9,19,4,33,51.26001
3412809,2468252,5742272,15.50472659,2.211,5,2010,9,19,4,42,29.66843
3374666,2462929,5730999,15.55347963,2.492,5,2010,9,19,5,52,41.93089
3374668,2442100,5731971,15.55821635,2.519,5,2010,9,19,5,59,31.1838
3374677,2455185,5731405,15.57362523,2.869,5,2010,9,19,6,21,42.51072
